MSSubClass,MSZoning,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,Heating,HeatingQC,CentralAir,Electrical,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageQual,GarageCond,PavedDrive,PoolQC,Fence,MiscFeature,MoSold,SaleType,SaleCondition,Id,LotFrontage,LotArea,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,X1stFlrSF,X2ndFlrSF,LowQualFinSF,GrLivArea,GarageYrBlt,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,X3SsnPorch,ScreenPorch,PoolArea,MiscVal,YrSold,SalePrice
20,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,Gable,CompShg,CemntBd,CmentBd,Stone,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,GasA,Ex,Y,SBrkr,0,0,2,0,3,1,Gd,7,Typ,0,None,Attchd,Fin,2,TA,TA,Y,None,None,None,6,New,Partial,794,76,9158,2007,2007,140,0,0,1496,1496,1496,0,0,1496,2007,474,168,130,0,0,0,0,0,2007,225000
60,RL,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,MetalSd,MetalSd,None,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,0,0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,Fin,2,TA,TA,Y,None,None,Shed,10,WD,Normal,795,0,10832,1994,1996,0,0,0,712,712,1086,809,0,1895,1994,409,143,46,0,0,0,0,500,2008,194500
60,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,6,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,Gd,TA,No,Unf,Unf,GasA,TA,Y,SBrkr,0,0,2,1,3,1,TA,7,Typ,1,TA,Attchd,Unf,2,TA,TA,Y,None,MnPrv,None,4,WD,Normal,796,70,8400,1980,1981,130,0,0,650,650,888,676,0,1564,1980,476,0,50,0,0,204,0,0,2010,171000
20,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,6,5,Gable,CompShg,Plywood,Plywood,BrkFace,TA,TA,CBlock,TA,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,0,0,1,1,3,1,TA,7,Typ,1,TA,Attchd,RFn,2,TA,TA,Y,None,MnPrv,None,4,WD,Normal,797,71,8197,1977,1977,148,0,0,660,660,1285,0,0,1285,1977,528,138,0,0,0,0,0,0,2007,143500
20,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,CBlock,TA,TA,No,BLQ,Unf,GasA,Gd,Y,SBrkr,0,0,1,0,2,1,TA,4,Typ,0,None,Attchd,Unf,1,TA,TA,Y,None,None,None,4,WD,Abnorml,798,57,7677,1953,1953,0,570,0,203,773,773,0,0,773,1953,240,0,0,0,0,0,0,0,2008,110000
50,RL,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,SWISU,Feedr,Norm,1Fam,1.5Fin,5,7,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,TA,TA,BrkTil,Gd,TA,No,ALQ,Unf,GasA,Ex,Y,SBrkr,1,0,1,1,3,1,Gd,7,Typ,2,TA,Detchd,Unf,1,TA,TA,Y,None,MnPrv,None,6,WD,Normal,800,60,7200,1937,1950,252,569,0,162,731,981,787,0,1768,1939,240,0,0,264,0,0,0,0,2007,175000
60,RL,Pave,None,IR1,HLS,AllPub,Inside,Mod,ClearCr,Feedr,Norm,1Fam,2Story,6,5,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,PConc,Gd,TA,Gd,GLQ,Unf,GasA,Gd,Y,SBrkr,1,0,2,1,4,1,Gd,8,Typ,0,None,Attchd,RFn,2,TA,TA,Y,None,None,Shed,5,WD,Normal,801,79,12798,1997,1997,0,462,0,154,616,616,1072,0,1688,1997,603,403,114,185,0,0,0,400,2008,200000
30,RM,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,4,7,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,No,LwQ,Unf,GasA,Ex,Y,FuseA,1,0,1,0,2,1,TA,5,Typ,0,None,Detchd,Unf,2,TA,TA,Y,None,None,None,7,WD,Normal,802,40,4800,1916,1990,0,197,0,999,1196,1196,0,0,1196,1957,440,0,0,0,0,0,0,0,2007,109900
60,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,WdShing,Wd Shng,None,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,1,0,2,1,3,1,Gd,7,Typ,1,Gd,Attchd,Fin,2,TA,TA,Y,None,None,None,10,WD,Normal,803,63,8199,2005,2005,0,648,0,80,728,728,728,0,1456,2005,410,36,18,0,0,0,0,0,2008,189000
20,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,CBlock,TA,TA,No,LwQ,Unf,GasA,TA,Y,SBrkr,0,0,1,0,2,1,TA,5,Min1,0,None,Attchd,Unf,1,TA,TA,Y,None,GdWo,None,6,WD,Family,805,75,9000,1954,1954,0,812,0,124,936,1128,0,0,1128,1954,286,0,0,0,0,0,0,0,2006,118000
20,RL,Pave,None,IR1,Lvl,AllPub,FR2,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,0,0,2,0,3,1,Ex,6,Typ,0,None,Attchd,RFn,2,TA,TA,Y,None,None,None,7,New,Partial,806,91,12274,2008,2008,256,0,0,1417,1417,1428,0,0,1428,2008,554,0,60,0,0,0,0,0,2008,227680
80,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,5,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,PConc,TA,TA,Av,ALQ,Rec,GasA,Gd,Y,SBrkr,0,0,2,0,3,1,TA,6,Typ,0,None,Attchd,Fin,1,TA,TA,Y,None,None,None,10,WD,Normal,807,75,9750,1967,1967,0,400,480,100,980,980,0,0,980,1967,384,68,0,0,0,0,0,0,2006,135500
70,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,2Story,5,6,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,CBlock,TA,TA,Gd,GLQ,Unf,GasA,Ex,Y,SBrkr,2,0,1,1,3,1,Gd,6,Typ,1,TA,Attchd,RFn,2,TA,TA,Y,None,None,None,5,WD,Normal,808,144,21384,1923,2004,0,1309,0,15,1324,1072,504,0,1576,1923,528,0,312,0,0,0,0,0,2009,223500
80,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,TA,TA,CBlock,TA,TA,Av,ALQ,BLQ,GasA,TA,Y,SBrkr,1,0,1,0,3,1,TA,6,Typ,1,Gd,Attchd,RFn,2,TA,TA,Y,None,GdWo,None,6,WD,Normal,809,85,13400,1966,1966,1047,516,128,380,1024,1086,0,0,1086,1966,484,0,0,0,0,0,0,0,2006,159950
75,RM,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,5,5,Hip,CompShg,AsbShng,AsbShng,None,TA,TA,PConc,TA,TA,No,Unf,Unf,GasA,TA,N,FuseA,0,0,2,0,2,3,TA,11,Typ,0,None,Detchd,Unf,2,Fa,Po,N,None,MnPrv,None,11,WD,Normal,810,90,8100,1898,1965,0,0,0,849,849,1075,1063,0,2138,1910,360,40,156,0,0,0,0,0,2009,106000
20,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,6,Hip,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,No,ALQ,LwQ,GasA,Fa,Y,SBrkr,1,0,1,1,3,1,Gd,5,Typ,1,Fa,Attchd,RFn,2,TA,TA,Y,Fa,GdPrv,None,1,WD,Normal,811,78,10140,1974,1999,99,663,377,0,1040,1309,0,0,1309,1974,484,265,0,0,0,0,648,0,2006,181000
120,RM,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Gd,GLQ,Unf,GasA,Ex,Y,SBrkr,1,0,1,0,1,1,Gd,4,Typ,1,Gd,Attchd,Fin,2,TA,TA,Y,None,None,None,6,ConLD,Normal,812,0,4438,2004,2004,169,662,0,186,848,848,0,0,848,2004,420,140,0,0,0,0,0,0,2008,144500
20,C (all),Grvl,None,Reg,Bnk,AllPub,Inside,Mod,IDOTRR,Norm,Norm,1Fam,1Story,5,5,Hip,CompShg,Wd Sdng,Wd Sdng,None,Fa,TA,CBlock,TA,TA,Av,Unf,Unf,GasA,TA,N,FuseA,0,0,1,0,2,1,Fa,4,Typ,0,None,Basment,Unf,2,TA,TA,N,None,None,Shed,6,WD,Alloca,813,66,8712,1952,1952,0,0,0,540,540,1044,0,0,1044,1952,504,0,0,0,0,0,0,54,2010,55993
20,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,Gable,CompShg,MetalSd,MetalSd,BrkFace,TA,TA,CBlock,TA,TA,No,Rec,Unf,GasA,Gd,Y,SBrkr,0,0,1,1,4,1,TA,7,Typ,0,None,Attchd,RFn,1,TA,TA,Y,None,None,Shed,4,COD,Normal,814,75,9750,1958,1958,243,608,0,834,1442,1442,0,0,1442,1958,301,0,0,275,0,0,0,500,2007,157900
50,RL,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,7,Gable,CompShg,Stucco,Stucco,None,TA,TA,BrkTil,TA,TA,No,Unf,Unf,GasW,Gd,Y,SBrkr,0,1,1,1,3,1,Fa,7,Typ,0,None,Detchd,Unf,1,TA,TA,P,None,None,None,7,WD,Normal,815,45,8248,1918,1950,0,0,0,686,686,686,564,0,1250,1955,280,207,0,96,0,0,0,0,2006,116000
20,RL,Pave,None,IR2,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,TA,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,0,0,2,0,3,1,Gd,6,Typ,0,None,Attchd,RFn,2,TA,TA,Y,None,None,None,5,WD,Normal,816,48,12137,1998,1998,442,0,0,1649,1649,1661,0,0,1661,1998,598,0,34,0,0,0,0,0,2010,224900
20,RL,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,Gable,CompShg,BrkFace,BrkFace,None,TA,TA,CBlock,TA,TA,No,BLQ,Unf,GasA,Gd,Y,SBrkr,0,0,1,0,2,1,TA,4,Typ,1,Gd,Attchd,RFn,1,TA,TA,Y,None,None,None,7,WD,Normal,817,0,11425,1954,1954,0,486,0,522,1008,1008,0,0,1008,1954,275,0,0,120,0,0,0,0,2006,137000
20,RL,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,1Story,8,5,Hip,CompShg,CemntBd,CmentBd,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,1,0,2,0,3,1,Gd,7,Typ,2,Gd,Attchd,RFn,3,TA,TA,Y,None,None,None,7,WD,Normal,818,0,13265,2002,2002,148,1218,0,350,1568,1689,0,0,1689,2002,857,150,59,0,0,0,0,0,2008,271000
80,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,SLvl,6,7,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,Av,GLQ,Unf,GasA,Gd,Y,SBrkr,1,0,1,0,3,1,TA,6,Typ,0,None,Attchd,Unf,2,TA,TA,Y,None,MnPrv,None,6,WD,Normal,819,80,8816,1971,1971,80,504,0,506,1010,1052,0,0,1052,1971,440,0,0,0,0,0,0,0,2010,155000
120,RL,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,Mn,GLQ,Unf,GasA,Ex,Y,SBrkr,1,0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,RFn,2,TA,TA,Y,None,None,None,6,New,Partial,820,44,6371,2009,2010,128,733,0,625,1358,1358,0,0,1358,2010,484,192,35,0,0,0,0,0,2010,224000
60,RL,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,0,0,2,1,3,1,Gd,6,Typ,0,None,Attchd,RFn,2,TA,TA,Y,None,None,None,6,WD,Normal,821,72,7226,2003,2003,0,0,0,798,798,798,842,0,1640,2003,595,0,45,0,0,0,0,0,2008,183000
20,RM,Pave,Pave,Reg,Bnk,AllPub,Inside,Mod,OldTown,Norm,Norm,2fmCon,1Story,4,4,Gable,CompShg,MetalSd,MetalSd,None,Fa,TA,CBlock,Fa,TA,No,Unf,Unf,GasA,TA,N,SBrkr,0,0,1,0,2,1,TA,4,Min2,0,None,Detchd,Unf,2,TA,TA,Y,None,None,None,2,WD,Normal,822,60,6000,1953,1953,0,0,0,936,936,936,0,0,936,1974,576,0,32,112,0,0,0,0,2009,93000
60,RL,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,Gd,Unf,Unf,GasA,Ex,Y,SBrkr,0,0,2,1,3,1,Gd,7,Typ,1,Gd,BuiltIn,Fin,2,TA,TA,Y,None,None,None,10,WD,Family,823,0,12394,2003,2003,0,0,0,847,847,847,886,0,1733,2003,433,100,48,0,0,0,0,0,2007,225000
50,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,6,7,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,BrkTil,TA,TA,No,Unf,Unf,GasA,TA,Y,SBrkr,0,0,2,0,3,1,TA,7,Typ,1,Gd,Detchd,Unf,1,TA,TA,Y,None,GdWo,None,7,WD,Normal,824,60,9900,1940,1950,0,0,0,778,778,944,545,0,1489,1940,240,335,0,0,0,0,0,0,2009,139500
20,FV,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,Gd,No,Unf,Unf,GasA,Ex,Y,SBrkr,0,0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,RFn,2,TA,TA,Y,None,None,None,6,New,Partial,825,81,11216,2006,2006,0,0,0,1489,1489,1489,0,0,1489,2006,776,0,140,0,0,0,0,0,2006,232600
20,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,PosN,PosN,1Fam,1Story,10,5,Hip,CompShg,CemntBd,CmentBd,BrkFace,Ex,TA,PConc,Ex,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,1,0,2,0,2,1,Ex,7,Typ,1,Gd,Attchd,Fin,3,TA,TA,Y,None,None,None,6,New,Partial,826,114,14803,2007,2008,816,1636,0,442,2078,2084,0,0,2084,2007,1220,188,45,0,0,0,0,0,2008,385000
45,RM,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Unf,5,6,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,BrkTil,TA,TA,No,ALQ,Unf,GasA,Gd,Y,SBrkr,1,0,1,0,2,1,Gd,5,Typ,0,None,None,None,0,None,None,Y,None,None,None,5,WD,Normal,827,50,6130,1924,1950,0,784,0,0,784,784,0,0,784,NA,0,0,0,116,0,0,0,0,2008,109500
20,RL,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,0,0,2,0,3,1,Gd,6,Typ,1,TA,Attchd,RFn,2,TA,TA,Y,None,None,None,4,WD,Normal,828,65,8529,2001,2001,0,20,0,1434,1454,1434,0,0,1434,2001,527,290,39,0,0,0,0,0,2009,189000
60,RL,Pave,None,IR2,Low,AllPub,CulDSac,Sev,ClearCr,Norm,Norm,1Fam,2Story,5,5,Flat,Tar&Grv,Plywood,Plywood,None,TA,TA,PConc,TA,Gd,Gd,LwQ,ALQ,GasA,TA,Y,SBrkr,0,1,2,1,3,1,TA,7,Min2,0,None,Attchd,Fin,2,TA,TA,Y,None,None,None,6,WD,Abnorml,829,0,28698,1967,1967,0,249,764,0,1013,1160,966,0,2126,1967,538,486,0,0,0,225,0,0,2009,185000
160,FV,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,7,5,Gable,CompShg,MetalSd,MetalSd,None,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,0,0,2,1,2,1,Gd,4,Typ,0,None,Detchd,RFn,2,TA,TA,Y,None,None,None,7,WD,Normal,830,24,2544,2005,2005,0,0,0,600,600,520,623,80,1223,2005,480,0,166,0,0,0,0,0,2006,147400
20,RL,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,No,Rec,Unf,GasA,TA,Y,FuseA,1,0,1,1,3,1,TA,6,Typ,2,Gd,Attchd,RFn,2,TA,TA,Y,None,None,None,6,WD,Normal,831,80,11900,1957,1957,387,1040,0,352,1392,1392,0,0,1392,1957,458,0,0,0,0,192,0,0,2008,166000
160,FV,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,0,0,2,1,2,1,Gd,4,Typ,0,None,Detchd,RFn,2,TA,TA,Y,None,None,None,6,WD,Normal,832,30,3180,2005,2005,0,0,0,600,600,520,600,80,1200,2005,480,0,166,0,0,0,0,0,2006,151000
60,RL,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,6,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,1,0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,RFn,2,TA,TA,Y,None,None,None,1,WD,Normal,833,44,9548,2003,2003,223,483,0,458,941,941,888,0,1829,2003,613,192,39,0,0,0,0,0,2010,237000
20,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,Gable,CompShg,HdBoard,Plywood,BrkFace,TA,TA,CBlock,TA,TA,No,Rec,BLQ,GasA,TA,Y,SBrkr,0,0,1,1,3,1,TA,6,Typ,0,None,Attchd,RFn,2,TA,TA,Y,None,None,None,2,WD,Normal,834,100,10004,1964,1964,180,196,345,975,1516,1516,0,0,1516,1964,472,0,0,0,0,152,0,0,2009,167000
20,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,Gable,CompShg,VinylSd,VinylSd,BrkFace,TA,TA,CBlock,TA,TA,No,Rec,Unf,GasA,Gd,Y,SBrkr,1,0,1,0,3,1,TA,6,Typ,0,None,Attchd,Unf,2,TA,TA,Y,None,GdWo,None,9,WD,Normal,835,75,7875,1961,1961,136,572,0,572,1144,1144,0,0,1144,1961,456,0,0,0,0,0,0,0,2008,139950
20,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,4,7,Gable,CompShg,VinylSd,HdBoard,None,TA,TA,CBlock,Gd,TA,No,BLQ,Unf,GasA,TA,Y,SBrkr,0,0,2,0,2,1,Gd,4,Min2,0,None,Attchd,Unf,2,TA,TA,Y,None,None,None,2,WD,Normal,836,60,9600,1950,1995,0,442,0,625,1067,1067,0,0,1067,1996,436,290,0,0,0,0,0,0,2010,128000
30,RM,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,6,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,BrkTil,TA,TA,No,Rec,Unf,GasA,Gd,Y,SBrkr,1,0,1,0,2,1,TA,5,Min2,0,None,Detchd,Unf,2,TA,TA,Y,None,GdWo,None,6,COD,Normal,837,90,8100,1948,1973,0,338,0,1221,1559,1559,0,0,1559,1948,812,0,116,230,0,0,0,0,2007,153500
160,RM,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,5,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,No,BLQ,Unf,GasA,TA,Y,SBrkr,1,0,1,1,2,1,TA,5,Typ,0,None,Detchd,Unf,1,TA,TA,Y,None,None,None,11,WD,Normal,838,21,1680,1973,1973,158,330,0,153,483,483,504,0,987,1973,264,0,0,0,0,0,0,0,2008,100000
20,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,0,0,1,1,3,1,Gd,6,Typ,0,None,Attchd,Unf,1,TA,TA,Y,None,None,None,6,WD,Normal,839,75,9525,1995,2006,0,0,0,1099,1099,1099,0,0,1099,1999,352,278,0,0,0,0,0,0,2008,144000
50,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,6,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,No,BLQ,Unf,GasA,Ex,Y,SBrkr,0,0,1,0,3,1,TA,6,Typ,0,None,Detchd,Unf,1,TA,TA,Y,None,None,None,5,WD,Normal,840,70,11767,1946,1995,0,352,0,416,768,768,432,0,1200,1946,240,0,0,0,0,0,0,0,2008,130500
70,RH,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,2Story,6,8,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,BrkTil,TA,TA,No,BLQ,Unf,GasA,TA,N,SBrkr,0,0,2,0,4,1,Fa,7,Typ,0,None,Detchd,Unf,1,TA,TA,P,None,None,None,3,WD,Normal,841,0,12155,1925,1950,0,156,0,516,672,810,672,0,1482,1934,400,0,0,254,0,0,0,0,2008,140000
70,RM,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,8,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,PConc,TA,TA,No,Unf,Unf,GasA,Gd,Y,SBrkr,0,0,2,0,3,1,Gd,8,Typ,1,Po,Detchd,Unf,2,Gd,TA,P,None,None,None,6,WD,Normal,842,60,10440,1904,2002,0,0,0,650,650,958,581,0,1539,1983,686,70,78,68,0,0,0,0,2008,157500
80,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,7,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,Gd,Rec,ALQ,GasA,TA,Y,SBrkr,1,0,1,1,3,1,TA,6,Typ,0,None,Attchd,RFn,2,Gd,Gd,Y,None,GdPrv,None,5,WD,Normal,843,82,9020,1966,1966,183,312,539,276,1127,1165,0,0,1165,1966,490,0,129,0,0,0,0,0,2008,174900
90,RL,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Artery,Norm,Duplex,1Story,5,4,Gable,CompShg,BrkFace,BrkFace,None,TA,TA,CBlock,TA,TA,No,Unf,Unf,GasA,Ex,N,SBrkr,0,0,2,0,6,2,TA,10,Typ,0,None,None,None,0,None,None,Y,None,None,None,7,WD,Normal,844,80,8000,1961,1961,0,0,0,1800,1800,1800,0,0,1800,NA,0,0,0,0,0,0,0,0,2007,141000
50,RM,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,5,8,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,BrkTil,TA,TA,Mn,Unf,Unf,GasA,Gd,Y,SBrkr,0,0,1,1,4,1,TA,7,Typ,1,Gd,Detchd,Unf,3,TA,TA,Y,None,None,None,6,WD,Normal,845,100,12665,1915,1950,0,0,0,876,876,876,540,0,1416,1949,720,418,0,194,0,0,0,0,2008,153900
85,RL,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,RRAe,Norm,1Fam,SFoyer,5,5,Gable,CompShg,HdBoard,HdBoard,None,TA,TA,CBlock,Gd,TA,Gd,ALQ,Unf,GasA,TA,Y,SBrkr,1,0,2,0,3,1,TA,6,Min2,2,TA,Basment,Fin,2,TA,TA,Y,None,None,None,1,WD,Normal,846,0,16647,1975,1981,0,1390,0,0,1390,1701,0,0,1701,1975,611,0,0,0,0,0,0,0,2007,171000
60,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,HdBoard,HdBoard,BrkFace,Gd,TA,PConc,Gd,TA,No,ALQ,Unf,GasA,Ex,Y,SBrkr,1,0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,Unf,2,TA,TA,Y,None,None,None,7,WD,Normal,847,75,9317,1993,1993,137,513,0,227,740,1006,769,0,1775,1993,425,234,72,192,0,0,0,0,2009,213000
20,RL,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,Gable,CompShg,HdBoard,Plywood,None,TA,TA,CBlock,TA,TA,Av,BLQ,Unf,GasA,Ex,Y,SBrkr,1,0,1,0,3,1,TA,5,Typ,1,Fa,Attchd,Unf,1,TA,TA,Y,None,None,None,8,WD,Normal,848,36,15523,1972,1972,0,460,0,404,864,864,0,0,864,1972,338,0,0,0,0,0,0,0,2009,133500
